,AG,AL,C,CS,CU,FG,HC,I,J,JD,L,M,MA,NI,OI,P,PB,PP,RB,RU,SF,SR,TA,V,Y,ZC
2015-10-12,0.010189,0.005195,-0.09909,-0.20465,-0.00348,-0.24509,-0.04462,-0.1116,-0.01902,0.074783,-0.0453,-0.04467,0.015,0.011027,-0.24568,-0.00153,0.001835,-0.03134,-0.03151,0.099813,0.144051,0.059713,0.010295,-0.03144,-0.04396,-0.19545
2015-10-13,0.018029,0.004363,-0.10685,-0.22066,0.002268,-0.24964,-0.05167,-0.12899,-0.02689,0.081885,-0.06013,-0.04604,0.0085,0.01887,-0.24463,-0.00433,-0.00147,-0.04837,-0.0447,0.092351,0.144051,0.056406,0.001411,-0.03512,-0.04134,-0.20253
2015-10-14,0.011354,0.003958,-0.09717,-0.21964,-0.00126,-0.25236,-0.0466,-0.11871,-0.0264,0.091691,-0.06459,-0.04432,0.01,0.015473,-0.24346,-0.00322,-0.00257,-0.03908,-0.03897,0.094545,0.123947,0.054912,0.009685,-0.03687,-0.03894,-0.18243
2015-10-15,0.011105,0.006217,-0.08528,-0.21267,-0.00522,-0.24964,-0.04458,-0.11765,-0.0264,0.090074,-0.06948,-0.0441,0.01005,0.014449,-0.24319,0.007151,-0.00147,-0.03734,-0.03523,0.099659,0.111324,0.060164,0.00783,-0.03491,-0.03615,-0.20517
2015-10-16,0.010988,0.005819,-0.08186,-0.2153,-0.0045,-0.24927,-0.04683,-0.12709,-0.02508,0.086726,-0.06992,-0.04533,-0.00302,0.012217,-0.24791,0.001083,-0.00589,-0.0432,-0.04126,0.091852,0.118337,0.053481,0.004831,-0.04861,-0.04059,-0.2155
2015-10-19,0.012719,0.003136,-0.077,-0.21201,-0.00328,-0.24165,-0.05024,-0.12254,-0.02706,0.073529,-0.07794,-0.05246,0.010283,0.015502,-0.25026,-0.00272,-0.00554,-0.04684,-0.04141,0.077934,0.148251,0.046302,0.009212,-0.05268,-0.04128,-0.21447
2015-10-20,0.011504,0.010064,-0.08094,-0.21586,-0.00369,-0.23803,-0.05079,-0.11194,-0.02838,0.068429,-0.07338,-0.06027,0.005195,0.012645,-0.26041,-0.0031,-0.00738,-0.03387,-0.05236,0.067136,0.152096,0.047099,-0.0024,-0.0515,-0.05034,-0.22687
2015-10-21,0.008811,0.013514,-0.07451,-0.21267,0.001538,-0.23133,-0.04895,-0.12151,-0.0245,0.069795,-0.07075,-0.06446,0.004688,0.014508,-0.25668,-0.00263,-0.01072,-0.02335,-0.05693,0.061033,0.11749,0.045651,0.001507,-0.05871,-0.04813,-0.22708
2015-10-22,0.010059,0.011257,-0.07037,-0.22538,-0.00459,-0.21229,-0.0472,-0.11571,-0.02252,0.068513,-0.05794,-0.06682,0.014211,0.006538,-0.25118,0.005702,-0.01899,-0.00976,-0.05009,0.067079,0.101629,0.048538,-0.00283,-0.05969,-0.03752,-0.22708
2015-10-23,0.011285,0.016378,-0.06716,-0.21882,-0.00202,-0.21558,-0.04992,-0.10489,-0.02119,0.064826,-0.06747,-0.07451,0.00582,0.017235,-0.25406,-0.0075,-0.01415,-0.01597,-0.05474,0.063813,0.116048,0.044832,0.004632,-0.0636,-0.04221,-0.2474
2015-10-26,0.012979,0.017007,-0.05184,-0.1967,-0.00102,-0.21253,-0.04653,-0.09878,-0.02185,0.05896,-0.07915,-0.07587,0.015094,0.013427,-0.25689,-0.0107,-0.01269,-0.02126,-0.05077,0.058577,0.098265,0.042425,-0.00181,-0.0636,-0.04817,-0.27656
2015-10-27,0.012575,0.018914,-0.04688,-0.17874,0.001794,-0.21276,-0.04697,-0.0938,-0.02791,0.054467,-0.07451,-0.07387,0.019074,0.011938,-0.25984,-0.01669,-0.00933,-0.024,-0.05839,0.039361,0.062217,0.039647,-0.01451,-0.06751,-0.05166,-0.29167
2015-10-28,0.013439,0.014591,-0.04664,-0.17282,-0.00102,-0.21119,-0.05178,-0.09246,-0.03522,0.059654,-0.07022,-0.0663,0.021253,0.014231,-0.25879,-0.01713,-0.0097,-0.02456,-0.06699,0.044983,0.023872,0.046223,-0.01817,-0.07133,-0.05131,-0.27316
2015-10-29,0.021733,0.00878,-0.05016,-0.16778,-0.00358,-0.21503,-0.05003,-0.08593,-0.03721,0.054834,-0.05787,-0.06856,0.028261,0.013171,-0.25335,-0.01562,-0.00485,-0.01909,-0.06517,0.058538,-0.01048,0.045882,-0.0062,-0.0733,-0.05051,-0.27526
2015-10-30,0.011259,0.006816,-0.05206,-0.16373,-0.00232,-0.20963,-0.04421,-0.07038,-0.03654,0.056566,-0.06918,-0.07224,0.015217,0.015465,-0.25519,-0.02183,-0.00785,-0.03381,-0.07024,0.055722,-0.06806,0.038736,-0.00385,-0.08115,-0.05531,-0.28158
2015-11-02,0.010525,0.002913,-0.04916,-0.15504,-0.00362,-0.20872,-0.04147,-0.06503,-0.04319,0.055282,-0.06585,-0.06874,0.014634,0.0047,-0.25492,-0.02449,-0.01165,-0.03537,-0.06939,0.07185,-0.03643,0.034087,-0.00208,-0.07913,-0.05367,-0.30158
2015-11-03,0.00625,0.003872,-0.04692,-0.14212,-0.00491,-0.20782,-0.04913,-0.07763,-0.0485,0.067821,-0.07446,-0.07127,0.02459,0.002614,-0.25446,-0.02411,-0.01466,-0.04882,-0.0738,0.061158,-0.02328,0.031638,-0.00229,-0.08549,-0.05369,-0.31368
2015-11-04,0.004275,0.008721,-0.04167,-0.11983,-0.0067,-0.19521,-0.05522,-0.06238,-0.05116,0.080403,-0.07288,-0.07316,0.032698,0.002763,-0.2481,-0.02659,-0.01504,-0.03845,-0.07768,0.055523,-0.04422,0.036744,-0.00439,-0.09046,-0.05009,-0.30871
2015-11-05,0.008542,0.015385,-0.04323,-0.11281,-0.00233,-0.20356,-0.05601,-0.05256,-0.05648,0.07027,-0.09301,-0.07763,0.031436,0.005036,-0.24324,-0.02257,-0.01281,-0.05636,-0.07856,0.053649,-0.05153,0.034106,-0.00841,-0.08891,-0.04655,-0.30923
2015-11-06,0.004242,0.015399,-0.04252,-0.11395,-0.00158,-0.21436,-0.06256,-0.06341,-0.04564,0.056662,-0.10028,-0.08146,0.029348,0.007392,-0.2456,-0.03282,-0.01629,-0.05882,-0.07056,0.043474,-0.05591,0.027725,-0.00714,-0.08392,-0.0578,-0.32032
2015-11-09,0.006836,0.012943,-0.01681,-0.09787,-0.00395,-0.21403,-0.05392,-0.04056,-0.04698,0.031694,-0.09748,-0.07996,0.031351,0.000134,-0.26483,-0.03191,-0.01894,-0.04589,-0.06041,0.051453,-0.03789,0.027175,-0.00636,-0.08392,-0.05918,-0.31557
2015-11-10,0.003792,0.009747,-0.03697,-0.12506,-0.00319,-0.21583,-0.04831,-0.0378,-0.04295,0.02411,-0.10561,-0.07646,0.022642,0.013407,-0.2643,-0.0291,-0.02624,-0.05062,-0.05732,0.066162,-0.04568,0.016657,-0.01404,-0.07824,-0.05851,-0.32084
2015-11-11,-0.00184,0.002979,-0.04719,-0.13976,-0.00639,-0.21549,-0.05153,-0.04056,-0.04765,0.024691,-0.09634,-0.07209,0.016712,0,-0.26903,-0.03129,-0.02874,-0.04147,-0.06019,0.087221,-0.05786,0.017414,-0.01243,-0.07008,-0.06145,-0.32819
2015-11-12,0.002778,0.003976,-0.04185,-0.13016,-0.00214,-0.20307,-0.05179,-0.04333,-0.05705,0.038345,-0.08609,-0.06411,0.022102,0.003569,-0.25118,-0.02744,-0.03218,-0.03852,-0.06541,0.091463,-1,0.02385,-0.01626,-0.06503,-0.06323,-0.35585
2015-11-13,0.003295,-0.00296,-0.03568,-0.11518,-0.00599,-0.20578,-0.03838,-0.03227,-0.05168,0.046133,-0.1017,-0.0663,0.020912,-0.00096,-0.25013,-0.02487,-0.03403,-0.05648,-0.06989,0.10061,-0.09586,0.02457,-0.01513,-0.06467,-0.05932,-0.35372
2015-11-16,0.019204,0.000984,-0.03949,-0.12802,-0.00521,-0.20307,-0.03598,-0.02198,-0.05839,0.038835,-0.10737,-0.07088,0.015467,-0.00177,-0.25696,-0.03141,-0.0348,-0.0604,-0.0629,0.08435,-0.08506,0.02268,-0.02028,-0.07087,-0.08666,-0.33511
2015-11-17,0.017593,0.001496,-0.04954,-0.1373,-0.00425,-0.21751,-0.03284,-0.04288,-0.05638,0.018232,-0.10794,-0.07409,0.011765,0.000418,-0.254,-0.03094,-0.0428,-0.07414,-0.05908,0.067288,-0.09682,0.015681,-0.03636,-0.06576,-0.08582,-0.34468
2015-11-18,0.020437,0.007028,-0.04795,-0.13516,0.002296,-0.21604,-0.03525,-0.0492,-0.04354,0.013793,-0.10772,-0.06909,-0.00431,0.005382,-0.25289,-0.03244,-0.05039,-0.07023,-0.05946,0.068584,-0.08408,0.007935,-0.03721,-0.04712,-0.0836,-0.3408
2015-11-19,0.014456,0.001518,-0.05597,-0.14996,-0.00431,-0.22327,-0.05125,-0.05429,-0.06871,0.003804,-0.1126,-0.06859,-0.00595,0.005452,-0.27822,-0.03757,-0.05843,-0.05992,-0.0685,0.060875,-0.10269,0.001514,-0.03559,-0.05594,-0.08627,-0.3712
2015-11-20,0.019195,-0.00153,-0.05983,-0.14882,0.001152,-0.22542,-0.05029,-0.11589,-0.07959,0.001604,-0.12977,-0.0888,-0.01192,0.004797,-0.27645,-0.04726,-0.05176,-0.07724,-0.05828,0.065681,-0.10318,0.00795,-0.02924,-0.05909,-0.08466,-0.3696
2015-11-23,0.009969,0.001529,-0.06162,-0.14184,0.004723,-0.21909,-0.06405,-0.12456,-0.06781,-0.00605,-0.12498,-0.10368,-0.03152,0.020909,-0.26949,-0.03359,-0.04567,-0.11286,-0.06981,0.016852,-0.12718,0.030418,-0.06109,-0.06755,-0.07533,-0.34613
2015-11-24,0.013249,-0.00412,-0.05883,-0.12764,0.000894,-0.21276,-0.0612,-0.12902,-0.15205,-0.00501,-0.10115,-0.09874,-0.03233,-0.00171,-0.25872,-0.01992,-0.04219,-0.14281,-0.06503,0.00298,-0.13306,0.042887,-0.06044,-0.04148,-0.06239,-0.36267
2015-11-25,0.015745,-0.00409,-0.06124,-0.13008,-0.00419,-0.18926,-0.04486,-0.10879,-0.14452,-0.15916,-0.15571,-0.08843,-0.00817,-0.00653,-0.25327,-0.01712,-0.02757,-0.13412,-0.05382,0.028617,-0.11249,0.043192,-0.04144,-0.02777,-0.05434,-0.3456
2015-11-26,0.020315,-0.01039,-0.05481,-0.12555,0.000571,-0.18745,-0.03971,-0.08072,-0.12808,-0.13502,-0.14573,-0.08429,-0.00324,-0.01312,-0.24732,0.044662,-0.02,-0.11465,-0.04355,0.06,-0.11298,0.044611,-0.03288,-0.01032,-0.04457,-0.3126
2015-11-27,0.018902,-0.00242,-0.05186,-0.12527,0.000284,-0.1941,-0.04857,-0.09703,-0.14521,-0.13619,-0.14861,-0.08186,-0.09218,0.000709,-0.24574,0.048716,-0.01741,-0.1079,-0.05478,0.061975,-0.136,0.043503,-0.03712,-0.02633,-0.04898,-0.3185
2015-11-30,0.019142,0.00544,-0.04724,-0.12535,0.00375,-0.1941,-0.06698,-0.11494,-0.15753,-0.12318,-0.15828,-0.08526,-0.10919,0.005294,-0.24797,0.048686,-0.02631,-0.12438,-0.072,0.041374,-0.1409,0.040083,-0.04811,-0.03958,-0.05509,-0.32654
2015-12-01,0.021612,-0.00297,-0.05189,-0.13571,-0.01104,-0.27732,-0.06872,-0.10912,-0.15517,-0.11566,-0.1471,-0.07911,-0.09046,0.003602,-0.24038,0.056073,-0.0215,-0.10389,-0.07422,0.06399,-0.13012,0.037204,-0.04271,-0.03377,-0.04683,-0.31582
2015-12-02,0.022082,-0.00536,-0.0497,-0.13975,-0.01404,-0.25815,-0.04917,-0.09845,-0.14276,-0.12159,-0.14335,-0.08168,-0.07273,-0.00512,-0.23915,0.04605,-0.02989,-0.11889,-0.05351,0.083567,-0.14139,0.04618,-0.04441,-0.02181,-0.0484,-0.30054
2015-12-03,0.023059,0.000981,-0.05023,-0.14078,-0.0077,-0.25671,-0.05188,-0.07798,-0.14483,-0.13377,-0.16455,-0.08728,-0.09006,0.008947,-0.24281,0.0556,-0.03148,-0.13594,-0.05447,0.067317,-0.12154,0.044891,-0.0478,-0.03039,-0.05165,-0.31022
2015-12-04,0.023826,0.008902,-0.04947,-0.15153,-0.01059,-0.26124,-0.0449,-0.08084,-0.15862,-0.13913,-0.15318,-0.09385,-0.09337,0.006287,-0.23222,0.056964,-0.02874,-0.12693,-0.04956,0.068887,-0.12308,0.040195,-0.03173,-0.02648,-0.04933,-0.32204
2015-12-07,0.016599,0.012291,-0.05803,-0.16827,-0.01352,-0.26161,-0.03508,-0.05474,-0.15241,-0.1365,-0.16091,-0.08637,-0.07584,-0.00071,-0.23387,0.065917,-0.01977,-0.13551,-0.03393,0.080397,-0.09795,0.040309,-0.03903,-0.03118,-0.04724,-0.31613
2015-12-08,0.029287,0.013793,-0.0589,-0.17598,-0.00258,-0.2607,-0.04405,-0.06605,-0.14014,-0.15716,-0.18584,-0.09954,-0.0882,0.011324,-0.24288,0.052397,-0.01407,-0.15769,-0.03555,0.066228,-0.1,0.03899,-0.03118,-0.03456,-0.05522,-0.31667
2015-12-09,0.023252,0.013699,-0.05314,-0.17956,-0.01247,-0.26524,-0.04244,-0.06074,-0.14225,-0.16168,-0.1796,-0.1035,-0.0927,-0.00177,-0.25818,0.047982,-0.01901,-0.16293,-0.02394,0.067408,-0.1041,0.029761,-0.03341,-0.02484,-0.06606,-0.30836
2015-12-10,0.029108,0.002882,-0.049,-0.17916,-0.00538,-0.26252,-0.04395,-0.06043,-0.14648,-0.16378,-0.16884,-0.1032,-0.07635,0.001175,-0.26354,0.044843,-0.01402,-0.16154,-0.01939,0.055537,-0.10667,0.02904,-0.02203,-0.01627,-0.0674,-0.31482
2015-12-11,0.026819,-0.00333,-0.04329,-0.17211,0.001698,-0.26033,-0.04031,-0.0536,-0.14507,-0.16247,-0.16317,-0.09626,-0.06667,0.004451,-0.26577,0.054648,-0.01477,-0.14861,-0.01059,0.053771,-0.10154,0.032623,-0.01364,-0.01193,-0.06935,-0.32668
2015-12-14,0.027717,-0.01258,-0.03659,-0.16945,-0.00907,-0.2558,-0.02148,-0.03833,-0.13451,-0.16623,-0.15694,-0.09011,-0.0546,0.017956,-0.26275,0.062185,-0.00871,-0.13843,-0.0014,0.065597,-0.09641,0.043921,0.001159,-0.00905,-0.06254,-0.31968
2015-12-15,0.025958,-0.02037,-0.03473,-0.16014,-0.00772,-0.24674,-0.01504,-0.01954,-0.12958,-0.15193,-0.14668,-0.09181,-0.03908,0.0066,-0.26203,0.0553,-0.01283,-0.12021,0.009265,0.071428,-0.06882,0.041769,0.005298,-0.00616,-0.06275,-0.31321
2015-12-16,0.027621,-0.00664,-0.03492,-0.15925,-0.00253,-0.25181,-0.01482,-0.02625,-0.13028,-0.15352,-0.15066,-0.09367,-0.03804,0.018659,-0.26603,0.041163,-0.01705,-0.11963,0.006659,0.059345,-0.05572,0.042685,0.010868,-0.00725,-0.06749,-0.31968
2015-12-17,0.030053,-0.0052,-0.02968,-0.14964,-0.00309,-0.25091,-0.00091,-0.01636,-0.12465,-0.1508,-0.14082,-0.09364,-0.03689,0.017197,-0.26571,0.034004,-0.02004,-0.10999,0.017533,0.068743,-0.05205,0.043397,0.011061,-0.0029,-0.06832,-0.31536
2015-12-18,0.027938,-0.00236,-0.02645,-0.13744,-0.00056,-0.25,-0.00036,-0.00465,-0.11972,-0.1456,-0.13911,-0.09451,-0.03663,0.021397,-0.26754,0.021573,-0.02672,-0.12,0.024569,0.062827,-0.04157,0.041706,0.005973,0.000363,-0.07307,-0.31429
2015-12-21,0.026917,0.000468,-0.02001,-0.13983,0.000556,-0.24457,0.012485,0.00144,-0.10352,-0.13245,-0.12325,-0.08316,-0.01871,0.023878,-0.26217,0.029336,-0.01787,-0.1004,0.04387,0.090767,-0.01432,0.055232,0.010501,0.017022,-0.06571,-0.28949
2015-12-22,0.029416,0.002326,-0.01698,-0.13587,0.001653,-0.24366,-0.00514,-0.01643,-0.10493,-0.12831,-0.11062,-0.07639,-0.00824,0.023885,-0.25988,0.046462,-0.01172,-0.0834,0.027371,0.106354,-0.03032,0.055504,0.014679,0.027737,-0.05878,-0.28787
2015-12-23,0.034406,0.001859,-0.02668,-0.15031,0.003326,-0.24855,-0.02199,-0.02125,-0.10563,-0.13799,-0.10603,-0.08216,-0.00471,0.022965,-0.26196,0.050753,-0.01025,-0.08314,0.009798,0.101279,-0.03824,0.047094,0.015574,0.024101,-0.06112,-0.30591
2015-12-24,0.030482,-0.0023,-0.02482,-0.14473,-0.00055,-0.24674,-0.01666,-0.01803,-0.10775,-0.14024,-0.09857,-0.08497,0.005279,0.014306,-0.25987,0.048948,-0.00792,-0.06292,0.015482,0.101102,-0.04458,0.045048,0.016033,0.042728,-0.05761,-0.29892
2015-12-25,0.032212,-0.00685,-0.0274,-0.14381,-0.00138,-0.25218,-0.02133,-0.02125,-0.11338,-0.15007,-0.10315,-0.08654,0.000585,0.020898,-0.25961,0.043459,-0.0072,-0.07395,0.01746,0.093578,-1,0.044383,0.016952,0.041935,-0.05886,-0.33387
2015-12-28,0.030659,-0.01386,-0.0436,-0.16491,-0.0058,-0.25399,-0.02563,-0.03392,-0.11338,-0.15827,-0.11555,-0.09159,-0.00877,0.009692,-0.26341,0.046051,-0.01364,-0.09384,0.017419,0.07864,-0.03771,0.038732,0.01078,0.025668,-0.06005,-0.33226
2015-12-29,0.0304,-0.01438,-0.04239,-0.1611,-0.00417,-0.24492,-0.01007,-0.01819,-0.10423,-0.15789,-0.12221,-0.08626,0.008721,0.015704,-0.25915,0.048631,-0.01667,-0.10195,0.030555,0.075773,-1,0.04739,0.021422,0.029947,-0.06286,-0.30538
2015-12-30,0.033073,-0.01236,-0.0332,-0.1499,-0.00247,-0.24492,0.004337,-0.01889,-0.08803,-0.1504,-0.10645,-0.086,0.005217,0.018473,-0.26104,0.071104,-0.01019,-0.09096,0.039757,0.087834,-0.04412,0.046649,0.019889,0.035878,-0.04881,-0.30753
2015-12-31,0.028838,-0.01548,-0.0332,-0.15236,-0.00382,-0.24438,0.009149,-0.01833,-0.09155,-0.14947,-0.09916,-0.08634,0.007536,0.018234,-0.26418,0.075984,-0.00792,-0.08927,0.036903,0.086578,-0.04,0.046835,0.022637,0.031616,-0.04614,-0.34516
2016-01-04,0.031748,-0.02466,-0.03655,-0.15037,-0.00552,-0.24891,0.004292,-0.05009,-0.09648,-0.15582,-0.10502,-0.09599,0.00407,0.020898,-0.25993,0.046087,-0.00491,-0.10062,0.02921,0.060344,-0.04927,0.042045,0.021263,0.029484,-0.05275,-0.36452
2016-01-05,0.032624,-0.02692,-0.03043,-0.14553,-0.00221,-0.25073,-0.00513,-0.0622,-0.10141,-0.15796,-0.10473,-0.0983,0.007558,0.018732,-0.25961,0.048501,-0.0049,-0.10147,0.006037,0.05404,-0.07142,0.037414,0.019813,0.025221,-0.05309,-0.36075
2016-01-06,0.030218,-0.01927,-0.02125,-0.13776,0,-0.25,-0.00308,-0.07092,-0.11197,-0.16577,-0.11468,-0.09419,0.010435,0.02209,-0.26054,0.055894,-0.00604,-0.10612,-0.00486,0.048654,-0.06884,0.031186,0.019736,0.019893,-0.05645,-0.35526
2016-01-07,0.035123,-0.01976,-0.02127,-0.144,-0.0011,-0.25,-0.01231,-0.06312,-0.1156,-0.16431,-0.12687,-0.08603,0.005217,0.015556,-0.26276,0.042865,-0.00947,-0.11602,0.001506,0.043365,-0.06318,0.027474,0.017077,0.006038,-0.05855,-0.34825
2016-01-08,0.0277,-0.01837,-0.02198,-0.14764,-0.00419,-0.2354,-0.03821,-0.07675,-0.11631,-0.16221,-0.12576,-0.08015,0.014493,0.007589,-0.26231,0.038904,-0.01905,-0.10309,-0.01693,0.047767,-0.03176,0.030045,0.015207,-0.00036,-0.05656,-0.35202
2016-01-11,0.026816,-0.01052,-0.02525,-0.14154,-0.00282,-0.23246,-0.04411,-0.08908,-0.11348,-0.17474,-0.13086,-0.08103,0.009855,0.018962,-0.26702,0.035036,-0.02214,-0.10231,-0.01637,0.035975,-0.06622,0.021142,0.016342,-0.01529,-0.06137,-0.32022
2016-01-12,0.031104,-0.01694,-0.02221,-0.13473,-0.00286,-0.23901,-0.04879,-0.09851,-0.1227,-0.20324,-0.12975,-0.08328,0.001166,0.018015,-0.27187,0.027438,-0.02994,-0.09935,-0.02125,0.015893,-0.06477,0.014487,0.010798,-0.02236,-0.06879,-0.31644
2016-01-13,0.026201,-0.0089,-0.02172,-0.13192,-0.00229,-0.23993,-0.04667,-0.09579,-0.12624,-0.22099,-0.12717,-0.08118,0.00117,0.006991,-0.27376,0.010435,-0.02912,-0.09087,-0.01821,0.031315,-0.09201,0.016586,0.015257,-0.0181,-0.06919,-0.33154
2016-01-14,0.024369,-0.00652,-0.02241,-0.13124,-0.00401,-0.24176,-0.03811,-0.07891,-0.12624,-0.22151,-0.12584,-0.08067,0.00176,-0.00134,-0.27409,0.015956,-0.02629,-0.08174,-0.01598,0.033287,-0.06193,0.0164,0.012657,-0.01209,-0.07019,-0.37466
2016-01-15,0.02648,-0.00093,-0.02141,-0.13291,-0.00029,-0.23352,-0.0218,-0.05263,-0.10993,-0.22724,-0.1206,-0.07949,0.007625,0.006186,-0.27441,0.015519,-0.02819,-0.07147,0.005669,0.038017,-0.03608,0.016412,0.017547,-0.00535,-0.07202,-0.37035
2016-01-18,0.028173,0.000467,-0.01474,-0.12411,-0.00086,-0.22527,-0.01028,-0.03976,-0.10071,-0.22651,-0.09198,-0.07137,0.011765,0.010434,-0.27277,0.02084,-0.0289,-0.05964,0.020518,0.04916,-0.04031,0.01789,0.014482,-0.00785,-0.06983,-0.32938
2016-01-19,0.028704,0.002332,-0.01717,-0.13002,0.009327,-0.21646,-0.00512,-0.04341,-0.09574,-0.23108,-0.06264,-0.06686,0.033431,0.019516,-0.27086,0.022416,-0.02049,-0.03951,0.030649,0.069261,-0.04824,0.022466,0.017722,0.005707,-0.06417,-0.30728
2016-01-20,0.028925,0.003749,-0.01753,-0.12564,0.005713,-0.21439,-0.00956,-0.05099,-0.09858,-0.2392,-0.05805,-0.06942,0.033431,0.018887,-0.2719,0.018934,-0.02083,-0.04098,0.030085,0.062716,-0.06549,0.02023,0.019548,0.009986,-0.06283,-0.32151
2016-01-21,0.028526,-0.00606,-0.01788,-0.12564,-0.00029,-0.213,-0.01484,-0.05768,-0.09787,-0.23945,-0.05935,-0.07541,0.033431,0.013869,-0.26157,0.007229,-0.02803,-0.03545,0.027778,0.055365,-0.05104,0.012256,0.018493,0.000708,-0.06912,-0.31452
2016-01-22,0.027375,-0.00694,-0.01238,-0.10906,0.003424,-0.20136,-0.00868,-0.03026,-0.08369,-0.24122,-0.05534,-0.07331,0.034018,0.009078,-0.25941,0.010203,-0.02955,-0.02569,0.031777,0.064948,-0.03546,0.016899,0.027998,0.010268,-0.0662,-0.29677
2016-01-25,0.031269,-0.00782,-0.01135,-0.10395,0.008032,-0.20193,-0.01034,-0.03529,-0.08014,-0.25017,-0.06164,-0.07322,0.024561,0.018777,-0.27099,0.021613,-0.02841,-0.03223,0.042074,0.059004,-0.04579,0.014113,0.027076,0.021954,-0.06141,-0.28172
2016-01-26,0.029892,-0.00649,-0.00844,-0.10483,0.004015,-0.20564,-0.01458,-0.03987,-0.08511,-0.24491,-0.05248,-0.07192,0.018659,0.01393,-0.27086,0.021639,-0.02495,-0.02708,0.041119,0.050308,-0.03781,0.009851,0.020543,0.010203,-0.06171,-0.29462
2016-01-27,0.029183,-0.00046,0.000171,-0.10651,0.002256,-0.20041,-0.00983,-0.0185,-0.07801,-0.23239,-0.03473,-0.07186,0.020349,0.013768,-0.27047,0.017044,-0.02309,-0.01859,0.050507,0.055423,-0.03218,0.009294,0.024298,0.01087,-0.0597,-0.3016
2016-01-28,0.029403,0.008862,0.00345,-0.10609,0.004779,-0.20319,-0.02373,-0.02107,-0.08085,-0.23172,-0.04171,-0.07038,0.02087,0.019942,-0.27028,0.020956,-0.02007,-0.0153,0.039332,0.053583,-0.0378,0.010962,0.018389,0.01087,-0.05635,-0.31337
2016-01-29,0.029716,0.013183,0.000171,-0.11348,0.00847,-0.2097,-0.03001,-0.0371,-0.09078,-0.22926,-0.05123,-0.07856,0.014451,0.014993,-0.27316,0.00393,-0.01292,-0.02661,0.023112,0.05144,-0.03686,0.00576,0.020671,0.017182,-0.05989,-0.34064
2016-02-01,0.028791,0.00754,0.002416,-0.11144,0.010485,-0.20877,-0.01882,-0.01905,-0.08582,-0.21299,-0.04613,-0.07409,0.014451,0.012682,-0.27347,0.000106,-0.00691,-0.02776,0.032131,0.05649,-0.03073,0.001116,0.020234,0.023493,-0.06426,-0.33102
2016-02-02,0.030422,0.012821,0.002418,-0.11167,0.013072,-0.21341,-0.0234,-0.02566,-0.08936,-0.20469,-0.04613,-0.07,0.008092,0.015623,-0.27295,0.006479,-0.02007,-0.03245,0.021421,0.051034,-1,0.000744,0.012763,0.021344,-0.0589,-0.33636
2016-02-03,0.031925,0.017143,0.006386,-0.10875,0.014497,-0.2097,-0.02238,-0.01967,-0.08794,-0.20617,-0.04102,-0.07099,0.01268,0.019316,-0.27308,0.011577,-0.01541,-0.019,0.025366,0.047931,-1,0.001301,0.008561,0.023444,-0.05723,-0.35673
2016-02-04,0.024745,0.018379,0.014674,-0.1029,0.006672,-0.20319,-0.01221,0.008814,-0.08014,-0.19629,-0.02061,-0.07137,0.027666,0.010365,-0.27275,0.0171,-0.00996,0.003895,0.038331,0.066909,-1,0.001672,0.020234,0.029587,-0.05187,-0.32137
2016-02-05,0.031212,0.020245,0.014508,-0.10666,0.013348,-0.20041,-0.01017,-0.01633,-0.08652,-0.2047,-0.02004,-0.07555,0.0317,0.016618,-0.27125,0.021774,-0.01036,0.008316,0.038331,0.061722,-0.0166,0.004831,0.026304,0.027498,-0.04518,-0.32559
2016-02-15,0.029037,0.021246,0.01588,-0.09984,0.006897,-0.19577,-0.00542,-0.01045,-0.09007,-0.22217,-0.02004,-0.07689,0.044828,0.012442,-0.2615,0.047349,-0.00819,0.001685,0.046902,0.066414,-0.01707,0.006685,0.025458,0.029587,-0.02497,-0.33351
2016-02-16,0.024889,0.013863,0.020704,-0.09835,0.004632,-0.19669,-0.00186,-0.01261,-0.07305,-0.17055,-0.02514,-0.07763,0.031638,0.006652,-0.26373,0.008274,-0.02147,-0.00957,0.053094,0.04505,-0.01188,-0.00019,0.022808,0.024717,-0.03467,-0.32718
2016-02-17,0.028316,0.018929,0.009317,-0.11445,0.009057,-0.19014,-0.0049,-0.03388,-0.06809,-0.1121,-0.03208,-0.08753,0.029296,0.007576,-0.26615,0.004962,-0.02446,-0.0216,0.047585,0.039986,-0.02105,-0.00892,0.019242,0.017508,-0.04145,-0.35158
2016-02-18,0.027087,0.022812,0.007588,-0.12526,0.008477,-0.17902,-0.00354,-0.03995,-0.07092,-0.05954,-0.02614,-0.09063,0.029859,0.011979,-0.26419,-0.00614,-0.02605,-0.01814,0.046287,0.0495,-0.02152,-0.01059,0.017612,0.017508,-0.04048,-0.35737
2016-02-19,0.026751,0.022748,-0.13436,-0.1256,0.011029,-0.17654,0.004049,-0.0174,-0.05887,-0.04506,-0.00909,-0.08671,0.035854,0.012859,-0.26838,0.001802,-0.02559,-0.00744,0.056344,0.061616,-0.01635,-0.00948,0.018201,0.030896,-0.0447,-0.32
2016-02-22,0.028403,0.018704,-0.14463,-0.12974,0.005018,-0.16358,0.02483,-0.00597,-0.03121,-0.04747,0.00436,-0.08108,0.029201,0.008457,-0.26963,0.002093,-0.0172,0.014704,0.080851,0.04902,0.011853,-0.00873,0.019204,0.038187,-0.04183,-0.32368
