,AG,AL,C,CS,CU,FG,HC,I,J,JD,L,M,MA,NI,OI,P,PB,PP,RB,RU,SF,SR,TA,V,Y,ZC
2016-06-21,0.041945828,0.517324001,-0.286546017,-0.026646072,-0.986209996,0.193221339,0.17569011,-0.057930235,-0.010153214,-0.059309943,0.001499948,0.045834518,-0.082761966,-0.817260425,-1.307979722,-0.028329073,,0.049082472,-0.38521455,-0.359956772,-0.095744681,-0.312271245,-0.460889164,0.016937603,-0.298618295,0.484584815
2016-06-22,0.094077686,0.747976081,-0.360360251,-0.027980601,-0.767741552,0.137435311,0.06962482,-0.041660541,0.007172518,-0.043893628,-0.009378731,0.046345547,-0.079769774,-0.957628503,-1.103111388,-0.027185502,,0.030262938,-0.322504678,-0.431269233,-0.0859375,-0.648596311,-0.723026676,0.011074548,-0.197509841,0.264575125
2016-06-23,0.055870679,0.341094441,-0.290224165,-0.033545289,-0.555258875,0.144718877,0.045950446,-0.007839668,0.029183239,-0.094953038,-0.01625281,0.046609586,-0.15534407,-1.301779368,-1.368420512,-0.025697661,,0.061145585,-0.283918035,-0.691574813,-0.096774194,-0.765779436,-1.03958555,0.009269776,-0.327474149,0.369645946
2016-06-24,0.017167609,0.937396928,-0.268662796,-0.00908996,-0.61791122,0.152106667,0.11138546,0.000673074,0.023171187,-0.036014561,0.001318559,0.036309107,-0.134320594,-1.574257939,-1.401702183,-0.033065549,,0.071870376,-0.309660725,-0.609073781,-0.085365854,-0.833600992,-0.801250264,0.032841046,-0.327563552,0.282064072
2016-06-27,0.012408775,0.61071615,-0.292781317,-0.00499438,-0.243649188,0.140818893,0.038428489,0.014585958,0.021264619,-0.056924794,0.002925265,0.024633427,-0.106431821,-0.789807361,-1.085503323,-0.053422393,,0.051287813,-0.268598736,-0.407717398,-0.030136986,-0.619545245,-0.514432136,0.015925356,-0.229036323,0.281451908
2016-06-28,0.005211627,0.608448921,-0.220959822,-0.005365751,-0.29021103,0.052319391,0.038136627,0.026617209,-0.003478364,-0.031574383,0.023119901,0.049444484,-0.143902459,-0.993176397,-1.237760903,-0.076339709,,0.079723613,-0.170167372,-0.378133314,-0.015490534,-0.886536287,-0.787867761,0.066204541,-0.288445719,0.241345714
2016-06-29,0.010711324,0.710664873,-0.213286997,-0.001519668,-0.18480137,0.065951355,0.071126964,0.027316752,-0.012701662,-0.026101831,0.026615158,0.021447368,-0.058715873,-1.004423067,-0.946191648,-0.041012805,,0.075427854,-0.238961999,-0.307379573,-0.025575448,-0.725001325,-0.735458835,0.104196583,-0.222185211,0.29001381
2016-06-30,0.011242053,0.775697264,-0.256639898,-0.034731794,-0.149752106,0.063420344,0.038899043,0.045165999,-0.032880907,-0.012604937,-0.009561091,0.026564776,-0.134042644,-0.714159825,-1.23598041,-0.070600836,,0.071442782,-0.263316192,-0.344478341,-0.116666667,-0.716541356,-0.665831438,0.111204698,-0.282373493,0.165099399
2016-07-01,-0.016837697,0.7355571,-0.215923426,-0.027380975,-0.203677927,0.022808988,0.00270253,0.023558851,-0.046592835,-0.025142616,-0.013582673,0.035881944,-0.144144832,-0.579500453,-0.894615705,-0.08222501,,0.063063626,-0.191421894,-0.374757049,-0.103550296,-0.282058075,-0.747642944,0.13502807,-0.244655657,0.157410425
2016-07-04,-0.290981612,0.74661263,-0.258681408,0.004899842,-0.321421656,0.013929582,-0.009362405,0.003921448,-0.055929044,-0.008635466,-0.011177399,0.024849723,-0.249206148,-5.510363926,-0.681006529,-0.113088524,,0.097276637,-0.188230726,-0.422367477,-0.100864553,-0.404155047,-0.885095803,0.107443885,-0.180388789,0.158321666
2016-07-05,-1.58020396,0.698210138,-0.135947023,-0.013952257,-0.083178796,-0.034316147,-0.004039407,0.012203455,-0.084993454,-0.027316779,0.001428361,0.009578431,-0.188031841,-10.47645718,-0.696695681,-0.083390338,,0.068530207,-0.116876178,-0.426027774,-0.066385669,-0.360777846,-0.586628194,0.081906487,-0.147442393,0.114769079
2016-07-06,0.025620284,0.975319809,-0.139591581,-0.014018858,-0.148220185,-0.026136363,0.000144935,0.018769992,-0.06893771,-0.011689294,0.009984667,0.019887461,-0.241157638,-0.309609555,-0.336070841,-0.06662161,,0.044143208,-0.082103035,-0.486173128,-0.109057301,-0.308859047,-0.80598181,0.145548578,-0.143472333,0.144798137
2016-07-07,0.25796244,0.899062016,-0.164384764,-0.003229949,-0.162738835,-0.005202269,-0.009809607,0.019930147,-0.048967452,-0.006005805,0.014581829,0.015220294,-0.173184037,-0.249963918,-0.514173194,-0.083651969,,0.047872954,-0.078943869,-0.21500874,-0.064935065,-0.150518946,-0.396262801,0.162528157,-0.194990482,0.211003807
2016-07-08,0.312985124,0.84010268,-0.183101725,0.013342003,-0.241578651,-0.019442091,-0.035879892,0.00363486,-0.071512388,-0.013817013,0.016058952,0.014502242,-0.265455375,-2.162812711,-0.517049108,-0.079812613,,0.049091713,-0.084075147,0.018845195,-0.114695341,-0.258593489,-0.960897847,0.264195214,-0.151089464,0.180616172
2016-07-11,1.835826416,0.850011009,-0.223552291,0.020170109,-0.348697221,0.022098999,-0.057881714,0.008836767,-0.077125683,-0.017158704,0.015014106,0.003096929,-0.169153001,-0.379433452,-0.67756627,-0.051200937,,0.034785486,-0.070646456,1.46837341,-0.003668379,-0.194273879,-0.376896107,0.175728954,-0.203994631,0.152146835
2016-07-12,5.582965678,0.676393101,-0.408667088,-0.003192853,-0.48746205,0.028681934,-0.079393008,0.02110903,-0.062373648,0.001165526,0.035583286,0.035001524,-0.250901276,-4.896164846,-1.020885933,-0.074981501,,0.067277921,-0.079491351,11.54250144,-0.080745342,-0.219734501,-0.6237971,0.31345689,-0.257437184,0.244786225
2016-07-13,2.73294693,0.881871908,-0.410225233,-0.030118207,-0.52173891,0.074186349,-0.096243523,0.015731043,-0.029577777,-0.00841588,0.016431445,0.033242057,-0.223582647,-0.458885286,-1.060075779,-0.07766335,,0.039186331,-0.071033516,1.411636588,-0.026607539,-0.122740143,-0.774270062,0.160110821,-0.285415324,0.001021738
2016-07-14,4.129768971,0.214617338,-0.306328778,-0.037731521,0.003208548,0.020316494,-0.099128844,0.012213999,-0.04050658,-0.026731074,0.014231094,0.018906623,-0.191574058,-4.791592965,-0.911124569,-0.07325737,,0.02761855,-0.096305012,-0.591242199,-0.034642032,-0.169496885,-0.635260443,0.098585657,-0.255125428,-0.030177619
2016-07-15,-0.008389821,0.388800673,-0.485828673,-0.071106507,0.101535382,0.003763826,-0.125547583,0.008968975,-0.074154308,-0.052990864,0.018155511,0.028180235,-0.277076043,-0.559918701,-0.976592758,-0.062291358,,0.036366643,-0.099312586,-0.524385193,-0.196428571,-0.179281902,-0.811096272,0.162341417,-0.268316212,-0.059488469
2016-07-18,11.83877202,0.32877608,-0.508790677,-0.091231982,0.358542247,0.013156411,-0.137464695,0.010218282,-0.088049033,-0.041742886,0.024294931,0.029997534,-0.337967273,-0.44507087,-1.194715732,-0.041039596,,0.059099936,-0.108526972,-0.790920744,-0.139240506,-0.190522207,-1.051119006,0.249090622,-0.265919888,-0.195730746
2016-07-19,-0.028035956,0.308152283,-0.290824354,-0.061368878,-0.224943642,-0.013244492,-0.096627947,-0.001048091,-0.063853397,-0.049382832,0.024462848,0.031674538,-0.36577624,-0.346930555,-0.685512944,-0.049178551,,0.019402893,-0.09493826,-0.87733544,-0.07960199,-0.243002574,-1.393075551,0.298797071,-0.263425678,0.026966254
2016-07-20,-0.052319418,0.33465837,-0.401344836,-0.106147901,-0.157286194,-0.033135381,-0.073480623,-0.016116788,-0.046189052,-0.055766774,0.003462252,0.028826551,-0.423744287,-0.262803716,-1.139287173,-0.044915872,,0.020720396,-0.077525343,-0.870769929,-0.089108911,-0.137667151,-2.26019026,0.209348583,-0.260611587,0.055063075
2016-07-21,-0.055207488,0.310224598,-0.404234703,-0.120582966,-0.145412715,-0.025778489,-0.081095685,-0.00263243,-0.091353654,-0.075345637,0.001663998,0.004330057,-0.443747487,-0.383085057,-1.172565859,-0.043572292,,0.018301312,-0.1150497,-0.498701977,-0.106235566,-0.171300295,-3.358959024,0.214083325,-0.256174344,0.07933775
2016-07-22,-0.075590557,0.432912632,-0.56924798,-0.17810125,-0.11128614,-0.072889354,-0.025035961,-0.005049954,-0.014809598,-0.080578676,0.015011493,0.007054027,-0.423508503,-0.359352027,-1.187995283,-0.059427832,,0.03578323,-0.078090328,-0.879625429,-0.058823529,-0.457669644,-1.034124607,0.157018171,-0.246082543,0.071357726
2016-07-25,-0.052572846,0.238489951,-0.566023244,-0.149284825,-0.100862826,-0.09414613,-0.029623582,-0.019925755,-0.030447772,-0.037701804,0.021302787,0.001391782,-0.31574458,-0.317140872,-1.294435273,-0.038563268,,0.056252243,-0.08425075,-1.11051781,-0.09056806,-0.17975058,-1.896058764,0.204043821,-0.259918957,0.2163738
2016-07-26,-0.071734873,0.271415407,-0.585077368,-0.19630676,-0.072860865,-0.059422812,-0.014392031,-0.016379447,-0.015389912,-0.06110664,0.009190939,-0.000736765,-0.310251134,-0.321583836,-1.144319834,-0.061127441,,0.059108309,-0.084127022,-0.783328618,-0.110893417,-0.198129451,-1.324704179,0.339929206,-0.340557691,0.101783999
2016-07-27,-0.072505487,0.394046856,-0.974671291,-0.223416147,-0.078874126,-0.089439144,-0.03039307,-0.006126018,-0.028332753,-0.102564103,0.017527785,0.002522431,-0.441105668,-0.375622371,-1.528951211,-0.097632317,,0.06082689,-0.122940149,-0.699244849,-0.052448566,-0.263634188,-1.742023009,0.211419543,-0.379660096,0.260967816
2016-07-28,-0.118599601,0.271282865,-0.741893851,-0.143780842,-0.075011048,-0.083928097,-0.030806897,0.011468839,-0.020413662,-0.054827499,0.013443827,0.001296717,-0.421155917,-0.415095977,-1.6373497,-0.095571496,,0.051621029,-0.065254357,-1.188748474,-0.059101928,-0.221029259,-1.449997386,0.348200539,-0.42956478,0.128840098
2016-07-29,-0.054131165,0.289021191,-0.589228229,-0.156805322,-0.100603698,-0.038595313,-0.022279925,0.019078304,-0.013536006,-0.069513331,0.037535152,0.00731168,-0.418573455,-0.331800009,-1.312876907,-0.133106195,,0.052814359,-0.046225441,-1.277679774,-0.106605351,-0.155696517,-1.025096672,0.224046768,-0.380256554,0.033481908
2016-08-01,-0.059849971,0.441721888,-0.518501289,-0.169592335,-0.113075828,-0.072693066,-0.033212261,0.002532228,0.00225196,-0.048769808,0.059058388,0.011886046,-0.213157261,-0.342399127,-1.278213303,-0.077302909,,0.084653425,-0.081114814,-1.256253973,-0.104381902,-0.15458337,-0.872939676,0.349024849,-0.302541619,0.097525248
2016-08-02,4.951628916,0.571473408,-0.653716634,-0.290260672,-0.073451912,-0.00051029,-0.053544442,0.013391395,0.009247928,-0.064884707,0.073168888,0.008211296,-0.128185125,-0.275988862,-1.432657533,-0.108555477,,0.086287219,-0.092489884,-1.251619849,-0.117633464,-0.145744045,-1.218544021,0.118507981,-0.351917347,0.060774024
2016-08-03,2.40366598,0.856374077,-0.446372496,-0.166603782,-0.215835298,0.022461319,-0.056415706,0.018238458,0.007498714,-0.076775762,0.046284125,-0.0021784,-0.192345195,-0.220063147,-1.585058608,-0.11074453,,0.080164017,-0.155492817,-1.0194837,-0.131711794,-0.152736993,-1.338195105,0.152666397,-0.436677189,0.164992569
2016-08-04,2.629583219,0.809736208,-0.673681942,-0.296616949,-0.268196912,0.026184567,-0.018879847,0.026411252,0.009605709,-0.06137391,0.031547219,-0.03683119,-0.291223426,-0.181880968,-2.38953514,-0.109163234,,0.07041518,-0.129492432,-1.237887896,-0.033514413,-0.247808028,-0.744700474,0.09023189,-0.398409365,0.224843692
2016-08-05,1.534254092,0.7736721,-0.55321993,-0.233279872,-0.299435344,0.038937403,0.013504424,0.003454409,0.018964744,-0.068648845,0.02361808,-0.026115429,-0.235458307,-0.24242343,-2.339172953,-0.083644361,,0.061971362,-0.058111798,-1.091351226,-0.058670143,-0.06163022,-0.967716305,0.089018909,-0.353999435,0.264767295
2016-08-08,5.732903008,0.682393524,-0.697176904,-0.299231132,-0.354073516,0.067473461,0.023304335,0.022513239,0.011891901,-0.108138403,0.045292475,-0.043644257,-0.260048375,-0.317825022,-1.902652098,-0.089499916,,0.07331285,0.013100872,-0.915479531,-0.051616179,-0.32138674,-1.99430543,0.137653573,-0.365842864,0.305819507
2016-08-09,0.83005554,0.421419115,-0.575068954,-0.2023476,-0.462880296,0.091727729,-0.023816115,0.041401671,0.036357567,-0.08315802,0.010595928,-0.042652605,-0.080113318,-0.285833178,-1.867056785,-0.094774478,,0.079104767,-0.029250977,-0.797177077,-0.130690738,-0.312681076,-1.711171001,0.106664319,-0.340657033,0.143168786
2016-08-10,-0.131151931,0.444695279,-0.535033888,-0.27944639,-0.511759268,0.077727659,-0.047913863,0.03092076,0.025949555,-0.109119074,0.009812054,-0.043868555,-0.100277044,-0.381720374,-1.685255496,-0.071217162,,0.119051767,-0.012903178,-0.696568104,-0.072760573,-0.508984555,-0.966430289,0.02955855,-0.360069251,0.207690816
2016-08-11,0.456840355,0.153496903,-0.628554759,-0.253097083,-0.61052467,-0.017215614,-0.063506288,0.029994512,0.023873797,-0.103341844,-0.002826968,-0.050172829,-0.047009138,-0.356797275,-2.776565062,-0.071490441,,0.056544463,0.003525814,-0.928015841,-0.089005236,-0.448998187,-1.85130906,0.038549984,-0.451173714,0.152996782
2016-08-12,0.324409017,-0.017736772,-0.907983941,-0.217474384,-0.636255562,-0.007195274,-0.063263705,0.03528648,0.028423946,-0.096442292,-0.027632597,-0.067693359,0.046074348,-0.368954357,-2.737710645,-0.064171668,,0.10911158,-0.21488628,-0.938844759,-0.190495532,-0.461246935,-2.248162385,0.032524325,-0.391498179,0.188748966
2016-08-15,0.18326244,-0.17505495,-1.25899863,-0.349483,-0.936739526,-0.011774232,-0.13379982,0.030209287,0.028556084,-0.10434751,-0.05532895,-0.083353209,0.004615898,-0.488549329,-2.869129859,-0.044499461,,0.173324943,-0.286376898,-0.771993445,-0.413909727,-0.873769225,-1.270887543,0.052838595,-0.442441916,0.14354009
2016-08-16,34.95168743,-0.106037258,-0.531885157,-0.136532522,-0.442819325,-0.013355705,-0.039933945,0.024875533,0.022371239,-0.085855541,-0.014456737,-0.062764638,0.153238954,-0.386275781,-1.796617258,-0.013422964,,0.073933214,-0.234642904,-0.708747523,-0.160674215,-0.386240237,-2.232337176,0.102252295,-0.291096457,0.15428727
2016-08-17,-0.079131707,-0.095350928,-0.477802136,-0.234155925,-0.744294949,0.002789206,-0.084481384,0.017934831,0.025749697,-0.082011029,-0.013588763,-0.080883391,0.225361492,-0.599110917,-2.14710246,-0.019026484,,0.079452655,-0.148009013,-0.821670228,-0.233014677,-0.558836157,-2.212347818,0.128300851,-0.341400411,0.088441142
2016-08-18,-0.041079879,-0.083929597,-0.924066442,-0.358631098,-0.842530674,-0.002424481,-0.008391052,0.018249306,0.029554559,-0.04687331,-0.04432116,-0.135934294,0.493373283,-0.69766859,-1.562771737,0.001062064,,0.073421661,-0.269667906,-0.958507654,-0.404728504,-0.480026562,-1.014687322,0.074979625,-0.362736022,0.061878367
2016-08-19,-0.081380111,-0.162655884,-0.618016509,-0.183875885,-0.836441158,0.036390996,-0.004975518,0.016521235,0.026392834,-0.05583508,-0.027001113,-0.075492659,0.414413851,-0.537262916,-2.110259037,0.010043996,,0.082992335,-0.215984544,-1.24245962,-0.483037162,-0.760622495,-1.924229167,0.052524856,-0.230360879,-0.073001167
2016-08-22,-0.132006754,-0.180298191,-0.830340458,-0.158665075,-1.067723864,0.119155446,-0.006157892,0.016509339,0.032401507,-0.085748645,-0.015408787,-0.052771587,0.271729754,-0.722607688,-2.477147275,0.025077127,,0.115560187,-0.219643964,-1.250686601,-0.277267191,-0.379023005,-2.42590634,0.084268068,-0.311309983,-0.098235779
2016-08-23,-0.136911028,-0.228832925,-0.918063678,-0.14771668,-0.89419263,0.162351282,0.040187952,0.012956603,0.03580929,-0.085590615,-0.025835983,-0.060627344,-0.102180596,-0.665902015,-2.433650916,0.027563613,,0.123322076,-0.27884324,-1.132068878,-0.138484737,-0.534623935,-1.620543902,0.046645072,-0.344458998,-0.159303408
2016-08-24,-0.242936694,-0.474774786,-0.680855519,-0.150820532,-0.855864485,0.221525159,-0.005404858,0.014114528,0.046331232,-0.070778343,-0.012173647,-0.105978662,-0.393007348,-0.897973028,-2.711267057,0.024333435,,0.104272673,-0.220850757,-1.392614213,-0.214355062,-0.617453033,-2.921074408,0.027036784,-0.525676862,-0.235707038
2016-08-25,-0.260564821,-0.366851173,-1.061554187,-0.234348119,-0.563267793,0.204917489,0.037497676,0.02173698,0.068191098,-0.135136823,-0.016773104,-0.120223523,-0.545342485,-0.755736475,-1.815945883,0.006760898,,0.065177195,-0.260523468,-2.077364736,-0.12027654,-0.756141325,-3.538696063,0.123929035,-0.409601554,-0.321998864
2016-08-26,-0.142756575,-0.274973329,-0.753043962,-0.174315149,-0.427182955,0.250326963,0.044976283,0.016896624,0.032090596,-0.073928398,-0.018582518,-0.066976648,-0.19818268,-0.27573977,-1.392439571,-0.007449257,,0.121802443,-0.086812321,-0.982532046,-0.083257187,-0.549007093,-2.059303132,0.114584251,-0.264913279,-0.272863091
2016-08-29,-0.279625663,-0.162848138,-1.174709237,-0.230024778,-0.739399351,0.187980117,0.034392748,0.012598922,0.078274274,-0.143540883,0.01674486,-0.067870578,-0.318927091,-0.562538522,-2.304982243,0.029011467,,0.10950232,-0.203587274,-1.551727026,-0.065968586,-0.740140174,-2.938547497,0.217969345,-0.383378778,-0.573061335
2016-08-30,-0.052704517,-0.173367649,-0.587913432,-0.207395594,-0.829259038,0.275244779,0.096972696,0.022208475,0.059210368,-0.125810701,-0.000838056,-0.082724676,-0.141395067,-0.471548003,-3.137521448,0.021923994,,0.068082459,-0.195440563,-1.753193838,-0.045763378,-0.689774793,-3.515034613,0.196205137,-0.445789183,-0.20484896
2016-08-31,-0.025067485,-0.035343172,-0.810591305,-0.188946401,-0.909471076,0.271027231,0.121729071,0.037514441,0.053118833,-0.180484267,0.005102811,-0.088148782,-0.260275244,-0.661960421,-3.335970314,0.024425734,,0.156603345,-0.243705291,-1.10193994,-0.100616016,-0.546251365,-1.901643647,0.30649226,-0.456743751,-0.128129065
2016-09-01,-0.048831512,-0.000649596,-0.577223952,-0.121562604,-0.937691243,0.060054963,0.100107014,0.046555402,0.043300833,-0.07219725,0.019123598,-0.052468971,-0.015918132,-0.453946364,-1.192082813,0.021378875,,0.12988195,-0.320360024,-1.078191367,-0.104408353,-0.515620304,-1.120132248,0.260970693,-0.288161198,0.035984222
2016-09-02,1.252258986,0.206365258,-0.969890788,-0.153592134,-0.783099041,0.061985534,0.131451555,0.046099137,0.053924736,-0.138455276,0.042159096,-0.078005259,0.032103092,-0.290522348,-2.381915694,0.001658973,,0.163278209,-0.383760556,-0.880099734,-0.144200627,-0.383219246,-1.948074739,0.354834746,-0.468968085,0.014756475
2016-09-05,14.93057501,0.422906242,-0.749311105,-0.093247582,-0.687845853,0.079098968,0.136687191,0.02950902,0.05295117,-0.089398991,0.024073392,-0.067297029,0.014018739,-0.056902138,-2.446854123,-0.011693091,,0.095778226,-0.292369869,-1.548537997,-0.039215686,-0.311823268,-2.072079878,0.430298528,-0.33986958,0.029624852
2016-09-06,0.054301754,0.564100409,-0.342627076,-0.176991099,-0.67526258,0.062897884,-0.038704551,0.063326769,0.036014295,-0.110210466,0.023996307,-0.061654209,-0.089575726,-0.149721353,-2.110532316,-0.009787295,,0.142731116,-0.304889254,-1.536453678,-0.027237354,-0.459225989,-2.072205263,0.438434837,-0.264637386,0.045372661
2016-09-07,0.186511085,0.729115031,-0.601251181,-0.250095501,-0.859185886,0.141601631,0.112889932,0.056133344,0.053256934,-0.137926372,0.029275702,-0.106542,-0.122870926,-0.186794503,-1.876345104,0.001268949,,0.074550576,-0.373843752,-1.882661641,-0.058139535,-0.950230708,-1.87427006,0.143242951,-0.277006994,0.08471895
2016-09-08,0.520249929,0.695456776,-0.802427554,-0.203119613,-0.615325371,0.085213871,0.123846706,0.011776552,0.010208404,-0.061215304,0.053845299,-0.089826919,-0.169183918,-0.16517125,-2.205320787,0.001966753,,0.166391291,-0.312950412,-1.705179183,0.006295908,-0.682178827,-2.354654138,0.14361655,-0.326155181,0.026371775
2016-09-09,0.546520289,0.793796754,-0.741790387,-0.196594871,-0.781483721,0.023254415,0.145964122,0.007711811,0.012634068,-0.067300147,0.065465102,-0.104796754,-0.083618326,-0.132568269,-1.958445114,-0.020439943,,0.099415688,-0.546162594,-1.208341891,-0.005811138,-0.827034558,-1.508479644,0.02043861,-0.308555593,0.033760255
2016-09-12,0.538049325,0.178992024,-1.224127517,-0.200487571,-0.846374949,0.029770294,0.170427369,0.006310971,0.009555302,-0.084477069,0.091693388,-0.152234876,-0.148884262,-0.100553863,-1.76409159,-0.032438254,,0.095970519,-0.579226684,-1.331997057,-0.018348624,-1.016843024,-1.961780984,0.000598623,-0.296078988,0.017246145
2016-09-13,0.148522681,0.02873584,-0.80178344,-0.229546604,-0.430799526,-0.00334076,0.122088539,0.021119998,0.036885607,-0.071043447,0.034295979,-0.101802142,-0.029698026,0.374569466,-1.366554599,-0.021352649,,0.09423716,-0.469539834,-0.741052188,0.023214286,-0.405795187,-1.333014609,-0.033896984,-0.25902975,0.035661207
2016-09-14,0.35259279,0.316247469,-0.463970707,-0.115301943,-0.58895784,-0.035591765,0.187772932,0.023574982,0.017498781,-0.110328276,0.0507749,-0.081953588,0.035446294,0.241763179,-1.261818102,-0.034382834,,0.147424122,-0.568591037,-1.164710481,0.007662835,-0.311561876,-2.053510888,-0.044818905,-0.230403912,0.055870534
2016-09-19,-0.106621854,0.020820236,-0.931205405,-0.218967284,-0.560816788,-0.003323876,0.231172435,0.011293708,0.03564419,-0.110847553,0.049607306,-0.093759019,0.039829619,0.031897607,-1.095258407,-0.016366591,,0.154269939,-0.765564209,-1.14579134,-0.004739336,-0.668296061,-1.92263916,-0.080576905,-0.233786404,0.093785997
2016-09-20,0.006385086,0.053026146,-0.412714107,-0.133130523,-0.53537479,-0.092032927,0.097235687,0.00025409,0.059220371,-0.099058485,0.050086279,-0.133774433,-0.072379056,-0.410902226,-1.871204564,-0.01207373,,0.185489727,-0.836176892,-0.753345003,0.022177419,-0.460372402,-2.950839488,-0.051269334,-0.435684647,0.1032248
2016-09-21,-0.132196902,0.207407434,-0.850592199,-0.180879203,-0.661687079,-0.030327345,0.075681123,0.002607351,0.047761081,-0.124528125,0.039047956,-0.153306889,-0.012516738,-0.347467465,-0.670077236,0.008980349,,0.094189641,-0.673234865,-0.95537941,-0.015818859,-0.406398408,-1.414954342,-0.118740458,-0.110892555,0.101117308
2016-09-22,-0.106222645,0.330848837,-0.42680375,-0.11472835,-0.44607894,-0.032902554,0.139596499,0.012006461,0.041471838,-0.104318359,0.024563008,-0.132595447,0.045271261,-0.514152985,-1.019840919,-0.007072709,,0.069805218,-0.714068278,-1.16120781,-0.005940594,-0.29288634,-1.257880356,-0.141220386,-0.183331253,0.125888492
2016-09-23,-0.032892022,0.007688537,-0.620710318,-0.153933182,-0.27897715,-0.075182736,0.145190025,0.024339548,0.026249191,-0.130881838,0.017447388,-0.110506904,0.160828112,-0.343256298,-0.916475514,-0.012317986,,0.019051675,-0.375839709,-0.384222891,-0.013926499,-0.221720426,-1.147455398,-0.071541425,-0.168581527,0.082380094
2016-09-26,-0.032909182,0.165700755,-0.638631992,-0.315430257,-0.234108207,-0.175516138,0.363528406,0.036744976,0.034275376,-0.123197134,0.03099565,-0.162912699,0.053586704,-0.448865387,-0.967933234,-0.005226858,,0.017293346,-0.640742566,-0.75908062,-0.009667928,-0.318298824,-1.397882657,-0.036668212,-0.217280575,0.114953151
2016-09-27,-0.051379152,0.073214164,-0.466523307,-0.270384143,-0.32179893,-0.07887268,0.20581189,0.029711911,0.020367308,-0.146678322,0.063267594,-0.190730845,0.001791819,-0.404838682,-1.065410635,0.001156864,,0.038465084,-0.593186466,-0.776808505,-0.006933744,-0.103665903,-1.75167024,-0.067128793,-0.187714552,0.139448269
2016-09-28,-0.062310395,0.064862685,-0.52702614,-0.201571415,-0.246223305,-0.097908131,0.229046088,0.036585438,0.040862218,-0.042755774,0.033875498,-0.160686875,-0.202277894,-0.260024984,-1.412379236,-0.013930352,,0.037098629,-0.54787412,-0.65044139,0.000430046,-0.083330921,-2.045007699,-0.059295989,-0.19170259,0.164318998
2016-09-29,-0.068299559,-0.055804859,-0.490121825,-0.213975445,-0.292297634,-0.060721439,0.221808447,0.021960047,0.061032432,-0.065362636,0.047108655,-0.187306329,-0.024783273,-0.291079718,-1.218781048,-0.027629896,,0.03497016,-0.697661813,-0.596174361,-0.001040583,0.032383715,-0.692200655,-0.108477875,-0.170201383,0.469667831
2016-09-30,-0.107177337,-0.03701176,-0.640868372,-0.25042366,-0.2783619,0.018234889,0.054928353,0.0141304,0.043329024,-0.085093794,0.01057736,-0.132168344,0.025845472,-0.310265455,-1.23024357,-0.037730699,,0.004999605,-0.529176809,-0.525815562,0.011648746,0.045565441,-0.640841298,-0.01289835,-0.179943461,0.229197943
2016-10-10,-0.114196036,-0.153740209,-0.786919587,-0.170051321,-0.390820311,-0.02098522,0.037160107,0.027516162,0.062885083,-0.152827134,0.026295222,-0.141716608,0.094570727,-0.436648748,-1.122005996,-0.051744119,,-0.000212608,-0.660671851,-0.77376325,0.005998001,0.107673598,-1.281685427,0.01076387,-0.268183906,0.325814809
2016-10-11,-0.127935353,0.014815103,-0.394901115,-0.110645908,-0.417306746,-0.050100251,0.106901101,0.016790341,0.058543908,-0.087865985,0.026663821,-0.179630847,-0.062215753,-1.599136913,-1.299358749,-0.069126341,0.135165496,0.008592527,-0.668813007,-0.627522624,-0.01007326,-0.008035406,-1.587349693,0.016429209,-0.355141597,0.401199439
2016-10-12,-0.120698912,0.030453085,-0.885546674,-0.175182093,-0.231388463,-0.049298715,0.02938465,0.011203399,0.073894919,-0.088056206,0.009539221,-0.128931732,-0.068653053,-0.994209144,-0.876038786,-0.051533078,0.142494047,0.046900745,-0.379006669,-0.715200834,-0.003155745,-0.024269989,-0.754341952,0.007896853,-0.247429008,0.386348661
2016-10-13,-0.148982997,0.034178449,-0.883329785,-0.165108886,-0.261784317,0.035119391,0.054761581,0.024493215,0.078599653,-0.048515647,0.023279431,-0.090408613,-0.170122712,-0.871823659,-0.575051758,-0.049515739,0.155295016,0.019541392,-0.355212864,-0.938122072,0.023278371,0.08631674,-1.443737834,0.007532751,-0.241865371,0.355523092
2016-10-14,0.07086316,0.18698076,-0.836775866,-0.130862402,-0.229546234,-0.036780883,0.846021902,0.019930492,0.062390826,-0.067056409,0.002519579,-0.084986897,-0.180091998,-0.603371397,-0.53146251,-0.03004412,0.108908018,0.007086832,-0.293353544,-0.956581454,0.002813929,0.070234352,-1.184677521,0.042208581,-0.182899478,0.220896946
2016-10-17,0.021810892,0.21365976,-0.574329892,-0.072312309,-0.234798958,-0.056380316,1.612334566,0.024505959,0.059498773,-0.079334954,0.006144487,-0.094295242,-0.123625295,-0.791136468,-0.723705658,-0.027891122,0.132850105,0.016464309,-0.265028324,-0.674924327,-0.00273768,0.183532513,-1.941030145,0.05918415,-0.22089999,0.330031722
2016-10-18,0.290659192,0.18052762,-0.493433447,-0.102959808,-0.300732148,-0.040141593,-0.01992851,0.016365573,0.055881849,-0.048815281,-0.01460073,-0.110641214,-0.157115328,-0.522919572,-1.225949586,-0.011899404,0.083022805,0.049117677,-0.227152255,-0.865618919,-0.033358798,0.123547048,-0.99196691,0.072175126,-0.124080161,0.213785241
